     0	 20423.89307	     9.69886
    50	  3276.90360	     1.43179
   100	  1332.47692	     0.53993
   150	   741.44745	     0.28132
   200	   480.97664	     0.17209
   250	   341.29259	     0.11581
   300	   256.11287	     0.08295
   350	   200.02941	     0.06211
   400	   160.83020	     0.04808
   450	   132.25886	     0.03819
   500	   110.49439	     0.03095
   550	    93.53461	     0.02550
   600	    80.09974	     0.02130
   650	    69.26089	     0.01801
   700	    60.31479	     0.01538
   750	    52.83837	     0.01324
   800	    46.58422	     0.01150
   850	    41.25953	     0.01005
   900	    36.69049	     0.00883
   950	    32.75743	     0.00781
  1000	    29.33014	     0.00694
  1050	    26.37866	     0.00619
  1100	    23.75947	     0.00555
  1150	    21.44254	     0.00499
  1200	    19.40788	     0.00450
  1250	    17.59225	     0.00407
  1300	    15.97786	     0.00370
  1350	    14.55305	     0.00337
  1400	    13.25741	     0.00307
  1450	    12.09766	     0.00281
  1500	    11.05313	     0.00258
  1550	    10.11861	     0.00237
  1600	     9.27298	     0.00218
  1650	     8.49219	     0.00201
  1700	     7.79667	     0.00185
  1750	     7.16428	     0.00171
  1800	     6.59157	     0.00159
  1850	     6.05986	     0.00147
  1900	     5.58594	     0.00137
  1950	     5.14937	     0.00127
  2000	     4.74822	     0.00118
  2050	     4.38181	     0.00110
  2100	     4.04860	     0.00103
  2150	     3.74033	     0.00096
  2200	     3.45744	     0.00089
  2250	     3.19786	     0.00084
  2300	     2.96055	     0.00078
  2350	     2.74088	     0.00073
  2400	     2.53899	     0.00069
  2450	     2.35286	     0.00064
  2500	     2.18179	     0.00060
  2550	     2.02479	     0.00057
  2600	     1.87856	     0.00053
  2650	     1.74472	     0.00050
  2700	     1.61900	     0.00047
  2750	     1.50463	     0.00044
  2800	     1.39872	     0.00042
  2850	     1.29976	     0.00039
  2900	     1.20926	     0.00037
  2950	     1.12498	     0.00035
  3000	     1.04675	     0.00033
  3050	     0.97406	     0.00031
  3100	     0.90701	     0.00029
  3150	     0.84379	     0.00028
  3200	     0.78615	     0.00026
  3250	     0.73271	     0.00025
  3300	     0.68242	     0.00023
  3350	     0.63575	     0.00022
  3400	     0.59337	     0.00021
  3450	     0.55306	     0.00020
  3500	     0.51582	     0.00019
  3550	     0.48129	     0.00018
  3600	     0.44910	     0.00017
  3650	     0.41961	     0.00016
  3700	     0.39118	     0.00015
  3750	     0.36536	     0.00014
  3800	     0.34120	     0.00013
  3850	     0.31870	     0.00013
  3900	     0.29768	     0.00012
  3950	     0.27800	     0.00011
  4000	     0.25973	     0.00011
  4050	     0.24286	     0.00010
  4100	     0.22659	     0.00010
  4150	     0.21204	     0.00009
  4200	     0.19843	     0.00009
  4250	     0.18538	     0.00008
  4300	     0.17352	     0.00008
  4350	     0.16218	     0.00007
  4400	     0.15169	     0.00007
  4450	     0.14203	     0.00007
  4500	     0.13282	     0.00006
  4550	     0.12440	     0.00006
  4600	     0.11630	     0.00006
  4650	     0.10890	     0.00005
  4700	     0.10205	     0.00005
  4750	     0.09544	     0.00005
  4800	     0.08936	     0.00005
  4850	     0.08378	     0.00004
  4900	     0.07844	     0.00004
  4950	     0.07346	     0.00004
