     0	 20415.34424	     3.06646
    50	  3276.82513	     0.45280
   100	  1331.31738	     0.17069
   150	   741.48332	     0.08896
   200	   481.07121	     0.05443
   250	   341.14991	     0.03662
   300	   256.17797	     0.02623
   350	   200.13082	     0.01965
   400	   160.86710	     0.01521
   450	   132.19732	     0.01208
   500	   110.47554	     0.00979
   550	    93.56127	     0.00806
   600	    80.11237	     0.00674
   650	    69.23237	     0.00569
   700	    60.29294	     0.00486
   750	    52.84514	     0.00419
   800	    46.57320	     0.00364
   850	    41.25701	     0.00318
   900	    36.69367	     0.00279
   950	    32.75695	     0.00247
  1000	    29.34576	     0.00219
  1050	    26.35931	     0.00196
  1100	    23.74633	     0.00175
  1150	    21.44421	     0.00158
  1200	    19.41276	     0.00142
  1250	    17.60112	     0.00129
  1300	    15.98823	     0.00117
  1350	    14.54899	     0.00107
  1400	    13.25750	     0.00097
  1450	    12.10061	     0.00089
  1500	    11.05700	     0.00081
  1550	    10.11558	     0.00075
  1600	     9.26509	     0.00069
  1650	     8.49649	     0.00063
  1700	     7.79782	     0.00059
  1750	     7.16540	     0.00054
  1800	     6.58909	     0.00050
  1850	     6.06384	     0.00047
  1900	     5.58633	     0.00043
  1950	     5.14777	     0.00040
  2000	     4.74708	     0.00037
  2050	     4.38249	     0.00035
  2100	     4.04643	     0.00032
  2150	     3.73943	     0.00030
  2200	     3.45795	     0.00028
  2250	     3.19851	     0.00026
  2300	     2.96036	     0.00025
  2350	     2.74114	     0.00023
  2400	     2.53999	     0.00022
  2450	     2.35428	     0.00020
  2500	     2.18289	     0.00019
  2550	     2.02451	     0.00018
  2600	     1.87891	     0.00017
  2650	     1.74420	     0.00016
  2700	     1.61979	     0.00015
  2750	     1.50510	     0.00014
  2800	     1.39883	     0.00013
  2850	     1.30004	     0.00012
  2900	     1.20880	     0.00012
  2950	     1.12464	     0.00011
  3000	     1.04622	     0.00010
  3050	     0.97384	     0.00010
  3100	     0.90662	     0.00009
  3150	     0.84424	     0.00009
  3200	     0.78643	     0.00008
  3250	     0.73270	     0.00008
  3300	     0.68275	     0.00007
  3350	     0.63640	     0.00007
  3400	     0.59316	     0.00007
  3450	     0.55326	     0.00006
  3500	     0.51609	     0.00006
  3550	     0.48136	     0.00006
  3600	     0.44927	     0.00005
  3650	     0.41924	     0.00005
  3700	     0.39131	     0.00005
  3750	     0.36544	     0.00004
  3800	     0.34111	     0.00004
  3850	     0.31859	     0.00004
  3900	     0.29762	     0.00004
  3950	     0.27808	     0.00004
  4000	     0.25982	     0.00003
  4050	     0.24275	     0.00003
  4100	     0.22693	     0.00003
  4150	     0.21213	     0.00003
  4200	     0.19836	     0.00003
  4250	     0.18549	     0.00003
  4300	     0.17345	     0.00002
  4350	     0.16224	     0.00002
  4400	     0.15172	     0.00002
  4450	     0.14203	     0.00002
  4500	     0.13287	     0.00002
  4550	     0.12435	     0.00002
  4600	     0.11643	     0.00002
  4650	     0.10894	     0.00002
  4700	     0.10199	     0.00002
  4750	     0.09548	     0.00002
  4800	     0.08940	     0.00001
  4850	     0.08371	     0.00001
  4900	     0.07840	     0.00001
  4950	     0.07345	     0.00001
