     0	 20437.27734	     3.06717
    50	  3282.74854	     0.45303
   100	  1332.42126	     0.17072
   150	   742.11368	     0.08899
   200	   481.37004	     0.05444
   250	   341.13610	     0.03663
   300	   255.95831	     0.02624
   350	   199.85616	     0.01965
   400	   160.61222	     0.01521
   450	   131.96871	     0.01208
   500	   110.24021	     0.00979
   550	    93.34916	     0.00807
   600	    79.93626	     0.00674
   650	    69.09316	     0.00570
   700	    60.15606	     0.00487
   750	    52.72743	     0.00419
   800	    46.47717	     0.00364
   850	    41.16055	     0.00318
   900	    36.62077	     0.00280
   950	    32.68883	     0.00247
  1000	    29.28524	     0.00220
  1050	    26.31277	     0.00196
  1100	    23.70638	     0.00176
  1150	    21.39887	     0.00158
  1200	    19.37004	     0.00142
  1250	    17.57011	     0.00129
  1300	    15.96033	     0.00117
  1350	    14.52540	     0.00107
  1400	    13.23814	     0.00097
  1450	    12.08262	     0.00089
  1500	    11.04129	     0.00081
  1550	    10.10386	     0.00075
  1600	     9.25311	     0.00069
  1650	     8.48426	     0.00063
  1700	     7.78680	     0.00059
  1750	     7.15451	     0.00054
  1800	     6.57781	     0.00050
  1850	     6.05327	     0.00046
  1900	     5.57516	     0.00043
  1950	     5.13741	     0.00040
  2000	     4.73864	     0.00037
  2050	     4.37361	     0.00035
  2100	     4.03863	     0.00032
  2150	     3.73179	     0.00030
  2200	     3.44934	     0.00028
  2250	     3.19091	     0.00026
  2300	     2.95374	     0.00025
  2350	     2.73507	     0.00023
  2400	     2.53373	     0.00022
  2450	     2.34867	     0.00020
  2500	     2.17745	     0.00019
  2550	     2.02012	     0.00018
  2600	     1.87495	     0.00017
  2650	     1.74051	     0.00016
  2700	     1.61634	     0.00015
  2750	     1.50158	     0.00014
  2800	     1.39515	     0.00013
  2850	     1.29695	     0.00012
  2900	     1.20615	     0.00012
  2950	     1.12194	     0.00011
  3000	     1.04414	     0.00010
  3050	     0.97165	     0.00010
  3100	     0.90465	     0.00009
  3150	     0.84256	     0.00009
  3200	     0.78480	     0.00008
  3250	     0.73130	     0.00008
  3300	     0.68179	     0.00007
  3350	     0.63568	     0.00007
  3400	     0.59283	     0.00007
  3450	     0.55301	     0.00006
  3500	     0.51603	     0.00006
  3550	     0.48155	     0.00006
  3600	     0.44924	     0.00005
  3650	     0.41933	     0.00005
  3700	     0.39136	     0.00005
  3750	     0.36537	     0.00004
  3800	     0.34114	     0.00004
  3850	     0.31860	     0.00004
  3900	     0.29763	     0.00004
  3950	     0.27798	     0.00004
  4000	     0.25975	     0.00003
  4050	     0.24274	     0.00003
  4100	     0.22688	     0.00003
  4150	     0.21209	     0.00003
  4200	     0.19823	     0.00003
  4250	     0.18533	     0.00003
  4300	     0.17333	     0.00002
  4350	     0.16211	     0.00002
  4400	     0.15170	     0.00002
  4450	     0.14190	     0.00002
  4500	     0.13280	     0.00002
  4550	     0.12428	     0.00002
  4600	     0.11631	     0.00002
  4650	     0.10889	     0.00002
  4700	     0.10190	     0.00002
  4750	     0.09542	     0.00002
  4800	     0.08934	     0.00001
  4850	     0.08370	     0.00001
  4900	     0.07837	     0.00001
  4950	     0.07339	     0.00001
