     0	 20401.61133	     3.06542
    50	  3275.92508	     0.45274
   100	  1330.92002	     0.17067
   150	   741.02858	     0.08894
   200	   481.21476	     0.05443
   250	   341.27627	     0.03662
   300	   256.24763	     0.02624
   350	   200.15564	     0.01965
   400	   160.88927	     0.01521
   450	   132.22198	     0.01208
   500	   110.46919	     0.00979
   550	    93.55569	     0.00806
   600	    80.12583	     0.00674
   650	    69.24036	     0.00570
   700	    60.29504	     0.00486
   750	    52.84838	     0.00419
   800	    46.57080	     0.00364
   850	    41.25286	     0.00318
   900	    36.69610	     0.00279
   950	    32.76251	     0.00247
  1000	    29.34701	     0.00219
  1050	    26.36404	     0.00196
  1100	    23.75502	     0.00175
  1150	    21.44376	     0.00158
  1200	    19.40864	     0.00142
  1250	    17.59729	     0.00129
  1300	    15.98542	     0.00117
  1350	    14.54667	     0.00106
  1400	    13.25588	     0.00097
  1450	    12.10176	     0.00089
  1500	    11.05951	     0.00081
  1550	    10.11667	     0.00075
  1600	     9.26798	     0.00069
  1650	     8.49759	     0.00063
  1700	     7.79943	     0.00059
  1750	     7.16601	     0.00054
  1800	     6.59080	     0.00050
  1850	     6.06421	     0.00047
  1900	     5.58613	     0.00043
  1950	     5.14832	     0.00040
  2000	     4.74820	     0.00037
  2050	     4.38284	     0.00035
  2100	     4.04665	     0.00032
  2150	     3.73895	     0.00030
  2200	     3.45754	     0.00028
  2250	     3.19758	     0.00026
  2300	     2.95994	     0.00025
  2350	     2.74143	     0.00023
  2400	     2.53922	     0.00022
  2450	     2.35372	     0.00020
  2500	     2.18229	     0.00019
  2550	     2.02469	     0.00018
  2600	     1.87869	     0.00017
  2650	     1.74425	     0.00016
  2700	     1.61965	     0.00015
  2750	     1.50468	     0.00014
  2800	     1.39787	     0.00013
  2850	     1.29985	     0.00012
  2900	     1.20858	     0.00012
  2950	     1.12416	     0.00011
  3000	     1.04597	     0.00010
  3050	     0.97379	     0.00010
  3100	     0.90634	     0.00009
  3150	     0.84407	     0.00009
  3200	     0.78625	     0.00008
  3250	     0.73215	     0.00008
  3300	     0.68263	     0.00007
  3350	     0.63628	     0.00007
  3400	     0.59300	     0.00007
  3450	     0.55306	     0.00006
  3500	     0.51585	     0.00006
  3550	     0.48134	     0.00006
  3600	     0.44904	     0.00005
  3650	     0.41913	     0.00005
  3700	     0.39123	     0.00005
  3750	     0.36532	     0.00004
  3800	     0.34114	     0.00004
  3850	     0.31864	     0.00004
  3900	     0.29764	     0.00004
  3950	     0.27790	     0.00004
  4000	     0.25977	     0.00003
  4050	     0.24284	     0.00003
  4100	     0.22695	     0.00003
  4150	     0.21219	     0.00003
  4200	     0.19833	     0.00003
  4250	     0.18546	     0.00003
  4300	     0.17348	     0.00002
  4350	     0.16234	     0.00002
  4400	     0.15184	     0.00002
  4450	     0.14203	     0.00002
  4500	     0.13292	     0.00002
  4550	     0.12438	     0.00002
  4600	     0.11646	     0.00002
  4650	     0.10899	     0.00002
  4700	     0.10202	     0.00002
  4750	     0.09553	     0.00002
  4800	     0.08942	     0.00001
  4850	     0.08375	     0.00001
  4900	     0.07844	     0.00001
  4950	     0.07347	     0.00001
