     0	 20409.91553	     3.06601
    50	  3277.51507	     0.45282
   100	  1330.82797	     0.17066
   150	   741.38078	     0.08896
   200	   481.15574	     0.05443
   250	   341.27060	     0.03662
   300	   256.18521	     0.02623
   350	   200.17036	     0.01965
   400	   160.91523	     0.01521
   450	   132.21478	     0.01208
   500	   110.44171	     0.00979
   550	    93.56856	     0.00806
   600	    80.12107	     0.00674
   650	    69.23878	     0.00569
   700	    60.28382	     0.00486
   750	    52.83661	     0.00419
   800	    46.58272	     0.00364
   850	    41.25254	     0.00318
   900	    36.69536	     0.00279
   950	    32.76063	     0.00247
  1000	    29.34129	     0.00219
  1050	    26.36253	     0.00196
  1100	    23.75139	     0.00175
  1150	    21.44522	     0.00158
  1200	    19.40443	     0.00142
  1250	    17.59882	     0.00129
  1300	    15.98762	     0.00117
  1350	    14.54901	     0.00106
  1400	    13.25756	     0.00097
  1450	    12.09961	     0.00089
  1500	    11.05671	     0.00081
  1550	    10.11491	     0.00075
  1600	     9.26569	     0.00069
  1650	     8.49765	     0.00063
  1700	     7.79839	     0.00059
  1750	     7.16592	     0.00054
  1800	     6.58940	     0.00050
  1850	     6.06479	     0.00047
  1900	     5.58436	     0.00043
  1950	     5.14816	     0.00040
  2000	     4.74801	     0.00037
  2050	     4.38223	     0.00035
  2100	     4.04780	     0.00032
  2150	     3.74031	     0.00030
  2200	     3.45738	     0.00028
  2250	     3.19880	     0.00026
  2300	     2.96083	     0.00025
  2350	     2.74090	     0.00023
  2400	     2.54014	     0.00022
  2450	     2.35387	     0.00020
  2500	     2.18285	     0.00019
  2550	     2.02473	     0.00018
  2600	     1.87886	     0.00017
  2650	     1.74407	     0.00016
  2700	     1.61981	     0.00015
  2750	     1.50469	     0.00014
  2800	     1.39832	     0.00013
  2850	     1.29975	     0.00012
  2900	     1.20885	     0.00012
  2950	     1.12425	     0.00011
  3000	     1.04615	     0.00010
  3050	     0.97372	     0.00010
  3100	     0.90653	     0.00009
  3150	     0.84403	     0.00009
  3200	     0.78627	     0.00008
  3250	     0.73243	     0.00008
  3300	     0.68269	     0.00007
  3350	     0.63607	     0.00007
  3400	     0.59323	     0.00007
  3450	     0.55324	     0.00006
  3500	     0.51592	     0.00006
  3550	     0.48118	     0.00006
  3600	     0.44920	     0.00005
  3650	     0.41922	     0.00005
  3700	     0.39121	     0.00005
  3750	     0.36534	     0.00004
  3800	     0.34114	     0.00004
  3850	     0.31853	     0.00004
  3900	     0.29765	     0.00004
  3950	     0.27799	     0.00004
  4000	     0.25980	     0.00003
  4050	     0.24280	     0.00003
  4100	     0.22699	     0.00003
  4150	     0.21219	     0.00003
  4200	     0.19837	     0.00003
  4250	     0.18552	     0.00003
  4300	     0.17348	     0.00002
  4350	     0.16226	     0.00002
  4400	     0.15182	     0.00002
  4450	     0.14203	     0.00002
  4500	     0.13290	     0.00002
  4550	     0.12434	     0.00002
  4600	     0.11638	     0.00002
  4650	     0.10894	     0.00002
  4700	     0.10197	     0.00002
  4750	     0.09547	     0.00002
  4800	     0.08942	     0.00001
  4850	     0.08374	     0.00001
  4900	     0.07843	     0.00001
  4950	     0.07345	     0.00001
