     0	 20337.29883	    30.61494
    50	  3274.39704	     4.52604
   100	  1330.34966	     1.70637
   150	   741.08884	     0.88954
   200	   481.78572	     0.54466
   250	   342.19069	     0.36664
   300	   256.24879	     0.26236
   350	   200.16079	     0.19649
   400	   160.98430	     0.15209
   450	   132.32201	     0.12081
   500	   110.70612	     0.09794
   550	    93.52511	     0.08063
   600	    80.28241	     0.06743
   650	    69.22313	     0.05695
   700	    60.41343	     0.04865
   750	    52.86764	     0.04189
   800	    46.56917	     0.03635
   850	    41.29796	     0.03179
   900	    36.72930	     0.02794
   950	    32.81611	     0.02470
  1000	    29.31079	     0.02193
  1050	    26.36193	     0.01957
  1100	    23.74586	     0.01754
  1150	    21.40706	     0.01576
  1200	    19.40503	     0.01424
  1250	    17.57946	     0.01288
  1300	    15.98711	     0.01170
  1350	    14.55240	     0.01065
  1400	    13.25162	     0.00971
  1450	    12.11532	     0.00889
  1500	    11.04580	     0.00815
  1550	    10.11254	     0.00748
  1600	     9.27611	     0.00689
  1650	     8.48558	     0.00634
  1700	     7.79759	     0.00586
  1750	     7.16545	     0.00542
  1800	     6.57500	     0.00501
  1850	     6.05645	     0.00465
  1900	     5.58174	     0.00432
  1950	     5.13155	     0.00401
  2000	     4.74280	     0.00373
  2050	     4.38075	     0.00348
  2100	     4.04646	     0.00324
  2150	     3.74119	     0.00303
  2200	     3.45702	     0.00283
  2250	     3.19461	     0.00264
  2300	     2.96420	     0.00248
  2350	     2.74271	     0.00232
  2400	     2.53649	     0.00217
  2450	     2.34975	     0.00203
  2500	     2.17932	     0.00191
  2550	     2.01912	     0.00179
  2600	     1.88238	     0.00169
  2650	     1.74377	     0.00158
  2700	     1.62169	     0.00149
  2750	     1.50444	     0.00140
  2800	     1.39877	     0.00132
  2850	     1.29750	     0.00124
  2900	     1.20633	     0.00117
  2950	     1.12562	     0.00110
  3000	     1.04626	     0.00104
  3050	     0.97305	     0.00098
  3100	     0.90836	     0.00093
  3150	     0.84403	     0.00087
  3200	     0.78664	     0.00083
  3250	     0.73339	     0.00078
  3300	     0.68224	     0.00074
  3350	     0.63534	     0.00069
  3400	     0.59195	     0.00066
  3450	     0.55235	     0.00062
  3500	     0.51597	     0.00059
  3550	     0.48158	     0.00056
  3600	     0.45004	     0.00053
  3650	     0.41960	     0.00050
  3700	     0.39158	     0.00047
  3750	     0.36525	     0.00045
  3800	     0.34138	     0.00042
  3850	     0.31872	     0.00040
  3900	     0.29733	     0.00038
  3950	     0.27733	     0.00036
  4000	     0.25993	     0.00034
  4050	     0.24338	     0.00032
  4100	     0.22686	     0.00031
  4150	     0.21290	     0.00029
  4200	     0.19864	     0.00028
  4250	     0.18641	     0.00026
  4300	     0.17383	     0.00025
  4350	     0.16263	     0.00024
  4400	     0.15193	     0.00022
  4450	     0.14168	     0.00021
  4500	     0.13294	     0.00020
  4550	     0.12475	     0.00019
  4600	     0.11692	     0.00018
  4650	     0.10871	     0.00017
  4700	     0.10207	     0.00016
  4750	     0.09516	     0.00016
  4800	     0.08946	     0.00015
  4850	     0.08343	     0.00014
  4900	     0.07838	     0.00013
  4950	     0.07346	     0.00013
