     0	 20394.29590	    96.90096
    50	  3265.35854	    14.30069
   100	  1325.28099	     5.38892
   150	   745.54537	     2.82085
   200	   480.35992	     1.72038
   250	   341.15113	     1.15802
   300	   256.05866	     0.82917
   350	   199.37274	     0.62060
   400	   160.73423	     0.48077
   450	   132.30855	     0.38166
   500	   110.26008	     0.30931
   550	    93.43596	     0.25458
   600	    79.53857	     0.21245
   650	    68.96484	     0.17968
   700	    60.04720	     0.15356
   750	    52.88773	     0.13248
   800	    46.56180	     0.11505
   850	    41.09766	     0.10026
   900	    36.69577	     0.08834
   950	    32.97661	     0.07833
  1000	    29.43409	     0.06959
  1050	    26.37754	     0.06189
  1100	    23.78546	     0.05546
  1150	    21.39074	     0.04990
  1200	    19.55795	     0.04513
  1250	    17.64654	     0.04079
  1300	    16.01137	     0.03702
  1350	    14.60726	     0.03371
  1400	    13.29987	     0.03074
  1450	    12.15295	     0.02815
  1500	    11.06070	     0.02574
  1550	    10.12412	     0.02364
  1600	     9.32726	     0.02186
  1650	     8.52475	     0.02010
  1700	     7.83710	     0.01859
  1750	     7.22398	     0.01718
  1800	     6.61574	     0.01593
  1850	     6.06736	     0.01472
  1900	     5.66549	     0.01374
  1950	     5.15525	     0.01269
  2000	     4.76865	     0.01184
  2050	     4.40155	     0.01104
  2100	     4.05422	     0.01026
  2150	     3.72507	     0.00957
  2200	     3.44151	     0.00892
  2250	     3.20055	     0.00837
  2300	     2.95141	     0.00781
  2350	     2.74291	     0.00734
  2400	     2.53246	     0.00687
  2450	     2.34201	     0.00643
  2500	     2.17386	     0.00602
  2550	     2.01382	     0.00565
  2600	     1.87646	     0.00534
  2650	     1.73213	     0.00498
  2700	     1.61041	     0.00468
  2750	     1.50201	     0.00443
  2800	     1.40179	     0.00417
  2850	     1.30250	     0.00393
  2900	     1.21060	     0.00369
  2950	     1.11749	     0.00347
  3000	     1.02985	     0.00326
  3050	     0.96776	     0.00307
  3100	     0.89874	     0.00290
  3150	     0.83554	     0.00274
  3200	     0.78373	     0.00261
  3250	     0.72542	     0.00245
  3300	     0.68259	     0.00232
  3350	     0.63821	     0.00220
  3400	     0.59139	     0.00207
  3450	     0.55654	     0.00197
  3500	     0.51849	     0.00187
  3550	     0.48489	     0.00177
  3600	     0.44918	     0.00166
  3650	     0.41990	     0.00159
  3700	     0.39264	     0.00150
  3750	     0.36665	     0.00142
  3800	     0.34000	     0.00134
  3850	     0.31798	     0.00126
  3900	     0.29814	     0.00120
  3950	     0.28004	     0.00114
  4000	     0.25930	     0.00108
  4050	     0.24186	     0.00102
  4100	     0.22777	     0.00097
  4150	     0.21344	     0.00093
  4200	     0.19871	     0.00087
  4250	     0.18375	     0.00083
  4300	     0.17192	     0.00078
  4350	     0.16145	     0.00074
  4400	     0.15141	     0.00071
  4450	     0.14068	     0.00067
  4500	     0.13160	     0.00063
  4550	     0.12354	     0.00060
  4600	     0.11611	     0.00057
  4650	     0.10837	     0.00054
  4700	     0.10098	     0.00051
  4750	     0.09603	     0.00050
  4800	     0.08897	     0.00047
  4850	     0.08342	     0.00044
  4900	     0.07834	     0.00042
  4950	     0.07275	     0.00040
