     0	 20400.68848	    96.93433
    50	  3269.57122	    14.30466
   100	  1328.13158	     5.39411
   150	   748.51188	     2.82360
   200	   479.61424	     1.71926
   250	   341.32376	     1.15825
   300	   256.38932	     0.82950
   350	   200.06878	     0.62113
   400	   159.29498	     0.47898
   450	   132.05897	     0.38147
   500	   110.52944	     0.30941
   550	    92.97510	     0.25456
   600	    80.01501	     0.21322
   650	    69.08855	     0.18028
   700	    60.21412	     0.15374
   750	    53.08115	     0.13257
   800	    46.63395	     0.11493
   850	    41.17721	     0.10048
   900	    36.68541	     0.08842
   950	    32.68045	     0.07804
  1000	    29.30087	     0.06929
  1050	    26.32678	     0.06198
  1100	    23.74767	     0.05549
  1150	    21.46787	     0.05001
  1200	    19.46894	     0.04512
  1250	    17.52540	     0.04073
  1300	    15.92325	     0.03695
  1350	    14.40066	     0.03363
  1400	    13.24114	     0.03073
  1450	    12.15803	     0.02822
  1500	    11.01417	     0.02575
  1550	    10.10070	     0.02370
  1600	     9.23495	     0.02180
  1650	     8.48981	     0.02008
  1700	     7.76962	     0.01853
  1750	     7.11184	     0.01704
  1800	     6.61077	     0.01590
  1850	     6.01741	     0.01464
  1900	     5.54503	     0.01363
  1950	     5.11327	     0.01268
  2000	     4.75850	     0.01187
  2050	     4.39508	     0.01102
  2100	     4.04046	     0.01027
  2150	     3.71240	     0.00955
  2200	     3.47383	     0.00899
  2250	     3.18599	     0.00837
  2300	     2.94910	     0.00784
  2350	     2.74331	     0.00737
  2400	     2.52795	     0.00686
  2450	     2.34215	     0.00642
  2500	     2.19632	     0.00606
  2550	     2.03489	     0.00570
  2600	     1.87948	     0.00535
  2650	     1.74780	     0.00502
  2700	     1.63069	     0.00473
  2750	     1.52056	     0.00447
  2800	     1.40494	     0.00419
  2850	     1.30768	     0.00394
  2900	     1.21406	     0.00371
  2950	     1.12899	     0.00350
  3000	     1.04984	     0.00330
  3050	     0.97338	     0.00309
  3100	     0.91029	     0.00294
  3150	     0.85406	     0.00279
  3200	     0.78825	     0.00261
  3250	     0.74091	     0.00248
  3300	     0.68452	     0.00233
  3350	     0.64225	     0.00220
  3400	     0.59580	     0.00208
  3450	     0.55559	     0.00197
  3500	     0.51689	     0.00186
  3550	     0.48535	     0.00176
  3600	     0.45133	     0.00167
  3650	     0.42427	     0.00159
  3700	     0.39146	     0.00149
  3750	     0.36766	     0.00143
  3800	     0.34039	     0.00133
  3850	     0.32258	     0.00128
  3900	     0.29999	     0.00121
  3950	     0.27942	     0.00114
  4000	     0.26281	     0.00108
  4050	     0.24540	     0.00102
  4100	     0.22882	     0.00097
  4150	     0.21383	     0.00093
  4200	     0.20102	     0.00088
  4250	     0.18794	     0.00083
  4300	     0.17472	     0.00079
  4350	     0.16269	     0.00075
  4400	     0.15279	     0.00071
  4450	     0.14261	     0.00068
  4500	     0.13336	     0.00064
  4550	     0.12554	     0.00061
  4600	     0.11668	     0.00058
  4650	     0.10829	     0.00054
  4700	     0.10160	     0.00051
  4750	     0.09597	     0.00049
  4800	     0.09031	     0.00047
  4850	     0.08393	     0.00045
  4900	     0.07832	     0.00042
  4950	     0.07372	     0.00040
