     0	 20556.87012	    97.24975
    50	  3291.29067	    14.34314
   100	  1322.24183	     5.37881
   150	   741.71421	     2.81324
   200	   481.14306	     1.72080
   250	   339.84423	     1.15581
   300	   256.87978	     0.83033
   350	   199.71063	     0.62090
   400	   160.15724	     0.47988
   450	   132.32057	     0.38198
   500	   110.24887	     0.30934
   550	    92.86918	     0.25459
   600	    80.44241	     0.21363
   650	    69.45667	     0.18047
   700	    60.30699	     0.15383
   750	    53.04669	     0.13270
   800	    46.72306	     0.11514
   850	    41.20768	     0.10053
   900	    36.82606	     0.08850
   950	    32.70571	     0.07807
  1000	    29.28983	     0.06940
  1050	    26.26674	     0.06183
  1100	    23.78746	     0.05546
  1150	    21.39181	     0.04987
  1200	    19.26202	     0.04493
  1250	    17.55756	     0.04075
  1300	    15.92055	     0.03691
  1350	    14.51695	     0.03360
  1400	    13.26152	     0.03073
  1450	    12.13282	     0.02814
  1500	    11.05138	     0.02580
  1550	    10.10712	     0.02367
  1600	     9.22383	     0.02177
  1650	     8.52820	     0.02012
  1700	     7.79465	     0.01851
  1750	     7.16460	     0.01717
  1800	     6.60374	     0.01594
  1850	     6.07074	     0.01467
  1900	     5.58753	     0.01363
  1950	     5.16136	     0.01272
  2000	     4.76321	     0.01183
  2050	     4.39790	     0.01103
  2100	     4.06660	     0.01028
  2150	     3.74870	     0.00958
  2200	     3.46788	     0.00895
  2250	     3.20012	     0.00836
  2300	     2.97426	     0.00785
  2350	     2.73223	     0.00731
  2400	     2.53304	     0.00684
  2450	     2.35994	     0.00645
  2500	     2.18139	     0.00605
  2550	     2.02607	     0.00568
  2600	     1.87560	     0.00531
  2650	     1.75710	     0.00503
  2700	     1.62305	     0.00470
  2750	     1.50938	     0.00444
  2800	     1.39613	     0.00416
  2850	     1.29626	     0.00391
  2900	     1.20573	     0.00368
  2950	     1.12346	     0.00348
  3000	     1.04574	     0.00329
  3050	     0.97555	     0.00309
  3100	     0.90511	     0.00292
  3150	     0.85017	     0.00278
  3200	     0.78556	     0.00261
  3250	     0.73410	     0.00246
  3300	     0.68364	     0.00233
  3350	     0.63788	     0.00221
  3400	     0.59316	     0.00208
  3450	     0.55382	     0.00197
  3500	     0.51769	     0.00187
  3550	     0.48144	     0.00176
  3600	     0.44965	     0.00167
  3650	     0.41790	     0.00157
  3700	     0.39173	     0.00149
  3750	     0.36089	     0.00140
  3800	     0.34265	     0.00134
  3850	     0.31783	     0.00126
  3900	     0.29671	     0.00120
  3950	     0.27891	     0.00113
  4000	     0.25929	     0.00108
  4050	     0.24415	     0.00103
  4100	     0.22975	     0.00098
  4150	     0.21164	     0.00092
  4200	     0.19851	     0.00088
  4250	     0.18536	     0.00082
  4300	     0.17393	     0.00079
  4350	     0.16306	     0.00075
  4400	     0.15237	     0.00071
  4450	     0.14068	     0.00067
  4500	     0.13329	     0.00064
  4550	     0.12374	     0.00060
  4600	     0.11702	     0.00058
  4650	     0.11007	     0.00055
  4700	     0.10313	     0.00052
  4750	     0.09616	     0.00050
  4800	     0.08981	     0.00047
  4850	     0.08522	     0.00045
  4900	     0.07902	     0.00043
  4950	     0.07336	     0.00040
